RestaurantID,Restaurant Name,LocationID,Price range,Aggregate rating,Rating text,Votes,Latitude,Longitude
104923,House Point 985,5,3.0,3.0,Good,718.0,19.093326162399674,72.88025003670685
104924,The Food Restaurant 812,10,2.0,2.4,Average,625.0,22.575634239528693,88.40454332598091
104925,Urban Express 618,1,2.0,1.9,Poor,108.0,28.64922686247736,77.23926798216102
104926,Curry Corner 637,1,1.0,3.8,Good,509.0,28.586397389444407,77.20726296494657
104927,Tasty Hub 374,3,3.0,3.7,Good,805.0,28.52764373073965,77.39172196636332
104928,Green Lounge 287,1,2.0,3.4,Good,106.0,28.6178951334283,77.26121336516216
104929,Spice Studio 327,7,1.0,3.8,Good,187.0,18.47021625848193,73.90467030745458
104930,Spice Bites 245,11,1.0,2.2,Average,161.0,26.849205738473092,75.78398934757496
104931,The Food Studio 444,2,1.0,1.9,Poor,34.0,28.458772047622737,77.00456280868647
104932,The Food Restaurant 778,2,2.0,3.4,Good,330.0,28.506317310281407,77.05660528892258
104933,House Kitchen 341,13,2.0,3.4,Good,682.0,25.192472869411553,55.310369671141636
104934,Royal Cafe 11,3,1.0,1.9,Poor,114.0,28.52797203917137,77.4392556868812
104935,Spice Garden 390,3,1.0,3.2,Good,278.0,28.575774700426308,77.41142623178192
104936,Barbeque Nation,2,4.0,3.3,Good,1068.0,28.454291442799047,77.01413588578761
104937,Spice Restaurant 689,11,3.0,2.9,Average,102.0,26.93959181405984,75.72885266626163
104938,Tasty Express 376,5,3.0,3.2,Good,285.0,19.169326369868557,72.94553941438542
104939,Tasty House 725,8,1.0,1.4,Poor,60.0,17.364802749495983,78.54279916506205
104940,Kitchen Restaurant 268,8,2.0,2.8,Average,79.0,17.378803084761714,78.45985533578337
104941,Curry Garden 274,2,2.0,2.7,Average,249.0,28.47336763503632,77.03327413162685
104942,Barbeque Nation,3,1.0,3.4,Good,257.0,28.587706831468914,77.38327272415223
104943,Urban Bites 936,9,1.0,2.9,Average,340.0,13.078670562806535,80.2730177786445
104944,Grill Kitchen 24,2,1.0,3.4,Good,209.0,28.485024423740988,77.01258690093243
104945,Urban Point 77,8,1.0,1.3,Poor,214.0,17.397175979043006,78.51090333152709
104946,KFC,12,4.0,3.1,Good,1427.0,23.019971601199536,72.53170784090814
104947,Subway,5,1.0,3.4,Good,715.0,19.061285244213888,72.86391493436261
104948,Urban Corner 741,7,1.0,2.8,Average,254.0,18.499077465233277,73.88727307856125
104949,Pizza Hut,8,2.0,3.7,Good,381.0,17.49229340644316,78.41762670755215
104950,Cafe Kitchen 160,9,1.0,1.8,Poor,92.0,13.02876331212616,80.28149860201577
104951,Curry Bites 895,2,2.0,3.7,Good,166.0,28.408879861181767,77.00742740362331
104952,House Kitchen 628,1,1.0,2.6,Average,295.0,28.62246591567626,77.26553747396393
104953,Starbucks,2,3.0,2.9,Average,190.0,28.466614309962715,77.03811842646859
104954,Starbucks,6,1.0,,Good,535.0,12.986522349045082,77.56705369972471
104955,Royal Kitchen 736,3,2.0,4.0,Very Good,1057.0,28.504890924390974,77.44182124442952
104956,Spice House 811,7,2.0,3.9,Good,186.0,18.484473462673655,73.85746221760292
104957,Green Corner 735,2,3.0,4.7,Excellent,20.0,28.44950761098027,77.03119400377794
104958,Pizza Hut,5,3.0,4.2,Very Good,2883.0,19.10776649836143,72.90875510010319
104959,Green Studio 838,1,2.0,0.0,Not rated,39.0,28.578279295004474,77.18779786170073
104960,Barbeque Nation,7,1.0,3.1,Good,227.0,18.5256893685914,73.9073550238185
104961,Royal Studio 295,4,2.0,3.0,Good,432.0,28.390970916130367,77.33799728050988
104962,Cafe Corner 454,1,2.0,4.5,Excellent,1409.0,28.560543168221567,77.18655575765635
104963,Domino's Pizza,1,3.0,4.1,Very Good,2120.0,28.569050731141584,77.19386455372931
104964,Subway,7,1.0,2.9,Average,108.0,18.55226217230266,73.81272646359488
104965,Grill Cafe 997,3,1.0,3.6,Good,879.0,28.514365846512355,77.40177034803658
104966,KFC,1,3.0,2.6,Average,204.0,28.65743330380762,77.20277779901016
104967,Urban Point 192,13,1.0,3.2,Good,5613.0,25.203496333303885,55.28174463498099
104968,Green Hub 405,7,1.0,2.4,Average,603.0,18.47252608204749,73.79714029062738
104969,Cafe Garden 616,13,1.0,1.9,Poor,109.0,25.221501961603753,55.25246312690843
104970,House Garden 224,3,2.0,3.7,Good,75.0,28.507453059979,77.35662609555705
104971,Kitchen Restaurant 247,3,4.0,4.2,Very Good,8.0,28.522310417197218,77.40825456186403
104972,House Bites 258,11,2.0,3.5,Good,451.0,26.952045344649544,75.76623665920896
104973,Royal Kitchen 64,4,1.0,2.9,Average,600.0,28.36376125059865,77.33426183835127
104974,Pizza Hut,6,1.0,2.2,Average,370.0,12.955863466818913,77.57594242907088
104975,Spice Cafe 774,1,1.0,2.2,Average,7.0,28.575976379907434,77.26591327453102
104976,Urban Bites 783,3,2.0,2.6,Average,33.0,28.493838347621345,77.39280595508174
104977,Curry Corner 763,1,2.0,3.0,Good,317.0,28.597338308410055,77.24105460533266
104978,Kitchen Cafe 790,1,1.0,3.7,Good,1892.0,28.58388505898954,77.20503224220485
104979,Kitchen Restaurant 698,1,2.0,3.9,Good,198.0,28.604313254191794,77.24130004826802
104980,Urban Cafe 269,1,2.0,2.1,Average,559.0,28.636259402136115,77.181945007585
104981,Kitchen Studio 367,13,1.0,0.0,Not rated,24.0,25.178519882444757,55.269330852413596
104982,Curry Express 512,1,1.0,2.5,Average,202.0,28.562513604391818,77.19272352417654
104983,Curry Express 560,6,4.0,2.0,Average,99.0,12.994051659860377,77.66000185470827
104984,Green Point 602,9,1.0,3.4,Good,839.0,13.056184745399973,80.22909869061178
104985,Starbucks,5,2.0,3.0,Good,88.0,19.13997191504773,72.95015884080817
104986,Curry Studio 333,1,2.0,3.1,Good,1448.0,28.599585135144753,77.16089970583458
104987,Tasty Studio 890,7,3.0,4.3,Very Good,157.0,18.515640868523434,73.8824599635921
104988,Curry Hub 146,5,2.0,3.3,Good,48.0,18.99535676954859,72.85593539559592
104989,Tasty House 973,7,2.0,2.9,Average,46.0,18.479739320646917,73.86562026924017
104990,McDonald's,8,3.0,3.8,Good,95.0,17.305230080744387,78.48072016846436
104991,Tasty Bites 153,13,3.0,4.1,Very Good,352.0,25.215093056236494,55.24173364471498
104992,Spice House 811,5,2.0,3.4,Good,88.0,19.073137113694486,72.88053696704807
104993,Royal Hub 608,2,1.0,3.4,Good,68.0,28.481554312365077,77.01200131304637
104994,Green Kitchen 17,6,1.0,2.9,Average,518.0,12.999859349158294,77.6145982555853
104995,Royal Garden 346,1,2.0,3.1,Good,3.0,28.647551517741956,77.17380808473412
104996,Barbeque Nation,11,2.0,3.3,Good,108.0,26.904523593447838,75.80383657596026
104997,The Food Lounge 285,1,1.0,2.5,Average,29.0,28.616889447320244,77.2392440502881
104998,Barbeque Nation,2,1.0,2.6,Average,53.0,28.479762970748258,77.02281149535274
104999,Curry House 446,9,2.0,4.1,Very Good,300.0,13.054884519303249,80.224401425897
105000,Royal Studio 993,5,1.0,4.3,Very Good,179.0,19.043169564365037,72.93833080293177
105001,Kitchen Kitchen 69,2,2.0,4.2,Very Good,156.0,28.513402353390997,77.04294460371717
105002,Bistro Studio 623,3,2.0,2.3,Average,660.0,28.472284252706736,77.36576251059189
105003,Green Lounge 966,10,2.0,2.3,Average,146.0,22.5901001429863,88.38118492041207
105004,Green House 503,2,1.0,2.2,Average,1396.0,28.471442410078982,76.96795171913232
105005,Cafe Coffee Day,10,1.0,3.1,Good,433.0,22.53328377989001,88.40507286601276
105006,Kitchen Bites 319,1,1.0,1.2,Poor,35.0,28.59052549295387,77.28335703458812
105007,Tasty Cafe 125,8,1.0,0.0,Not rated,1009.0,17.372510563950346,78.5155431255757
105008,Grill Garden 350,9,2.0,4.1,Very Good,314.0,13.090283530001734,80.23559278841569
105009,Bistro Hub 379,1,2.0,3.8,Good,2155.0,28.626208494422702,77.13938237576365
105010,Curry Kitchen 19,3,1.0,2.7,Average,116.0,28.534417465953712,77.43874070137532
105011,Tasty Point 215,1,1.0,2.7,Average,229.0,28.620493742124726,77.20383846307875
105012,Bistro Point 932,6,1.0,3.4,Good,326.0,12.994680759393196,77.58089995766487
105013,Kitchen Bites 938,4,4.0,4.2,Very Good,183.0,28.430364213044598,77.35857444382441
105014,Curry Garden 569,5,2.0,2.9,Average,835.0,19.129700724226858,72.85703678642518
105015,Kitchen Restaurant 200,1,3.0,3.2,Good,2038.0,28.650409750754477,77.23568118198905
105016,Kitchen Bites 587,1,3.0,3.0,Good,9.0,28.614522696337442,77.20983028926095
105017,Green Restaurant 608,1,2.0,2.3,Average,413.0,28.636323872365633,77.21764352287964
105018,Green Studio 577,1,2.0,3.1,Good,58.0,28.628733810078398,77.26602432341087
105019,Spice Express 524,5,1.0,2.8,Average,6.0,19.081754230312455,72.86058789709675
105020,Tasty Hub 639,10,2.0,2.4,Average,291.0,22.542199054881866,88.34358912357509
105021,Grill Studio 474,6,1.0,3.4,Good,363.0,12.97727895561001,77.58752174984907
105022,Bistro Garden 69,3,3.0,3.7,Good,475.0,28.46321629594009,77.34889896477905
105023,Green Garden 729,12,1.0,3.5,Good,309.0,23.060031381451427,72.6041748522621
105024,Domino's Pizza,7,3.0,2.9,Average,508.0,18.532662170084617,73.88482387978874
105025,Green Bites 4,12,1.0,1.7,Poor,61.0,23.016928523825516,72.57107250314166
105026,Cafe Studio 576,4,3.0,3.7,Good,282.0,28.39417486030588,77.28545617647927
105027,Cafe Coffee Day,1,1.0,2.6,Average,381.0,28.636807589269033,77.11291845423348
105028,Curry Express 620,1,2.0,2.6,Average,865.0,28.678212992807076,77.17982118565288
105029,Green Bites 193,7,2.0,2.4,Average,161.0,18.533527796382135,73.84861063670078
105030,Cafe Cafe 124,1,1.0,0.0,Not rated,68.0,28.68047867495018,77.14253008725841
105031,Spice Restaurant 907,1,2.0,4.2,Very Good,211.0,28.6413523975439,77.29630750774291
105032,Haldiram's,4,4.0,3.3,Good,41.0,28.380710912652553,77.33234310759886
105033,Tasty House 718,5,1.0,2.3,Average,390.0,19.093070523861915,72.8967547056385
105034, Spice Garden 268 ,5,3.0,3.8,Good,33.0,19.08965238313256,72.87245001729364
105035,Cafe Coffee Day,1,2.0,3.3,Good,303.0,28.58569027584253,77.23481379024162
105036,The Belgian Waffle Co,2,3.0,2.0,Average,155.0,28.445229577543216,77.0160692435915
105037,Tasty Kitchen 378,5,1.0,3.4,Good,27.0,19.061035739767583,72.87203103600703
105038,Royal Studio 641,13,2.0,4.6,Excellent,38.0,25.208307891770602,55.31997449226118
105039,Royal Cafe 455,7,3.0,0.0,Not rated,30.0,18.510598642869738,73.89512990976964
105040,Urban Garden 467,11,1.0,2.2,Average,95.0,26.921803339596686,75.78691684337936
105041,Bistro Cafe 465,8,2.0,1.3,Poor,762.0,17.40007401884528,78.55748659038935
105042,Cafe Hub 331,5,1.0,3.0,Good,151.0,19.120368395179966,72.87482914951227
105043,Urban Corner 889,1,1.0,3.6,Good,393.0,28.633119892725535,77.19129747998934
105044,Curry Express 146,6,2.0,3.3,Good,906.0,12.947032071349096,77.59904350929482
105045,Bistro House 564,5,2.0,4.1,Very Good,848.0,19.14988860200423,72.88823080174389
105046,Burger King,5,2.0,3.7,Good,201.0,19.051658646807663,72.83596578101786
105047,Tasty Hub 335,3,1.0,4.1,Very Good,91.0,28.52193426675859,77.40806189144
105048,Spice Bites 290,4,1.0,3.8,Good,387.0,28.429812353712013,77.39181375142964
105049,CAFE CORNER 905,2,1.0,2.7,Average,69.0,28.560835489076076,77.05985233354782
105050,Bistro Restaurant 731,4,2.0,3.2,Good,1759.0,28.42295549080221,77.34104241759539
105051,KFC,1,3.0,2.8,Average,493.0,28.591444634477693,77.22581408756325
105052,Royal Hub 105,8,3.0,3.3,Good,241.0,17.327623575333025,78.45177533299888
105053,Bistro Point 95,1,1.0,3.0,Good,330.0,28.554196150081385,77.17412396178057
105054,Kitchen Express 84,1,3.0,3.3,Good,232.0,28.61428353656688,77.21470894340726
105055,Urban Studio 411,3,2.0,0.0,Not rated,56.0,28.55456610193662,77.37601307424998
105056,Grill House 658,6,2.0,3.0,Good,324.0,12.92190653321548,77.54396717715099
105057,Bistro Hub 562,3,1.0,2.4,Average,112.0,28.543269027048215,77.37872922562848
105058,Green Studio 163,1,2.0,2.6,Average,1795.0,28.5679249788947,77.22477386698284
105059,Cafe Coffee Day,5,1.0,3.4,Good,80.0,19.04364583073225,72.89801057766337
105060,Domino's Pizza,2,1.0,2.1,Average,269.0,28.481611191221557,76.9974533486576
105061,Grill Corner 54,12,1.0,2.9,Average,64.0,22.99633307495809,72.56979295345694
105062,Bistro Point 491,11,1.0,3.9,Good,78.0,26.958252860669244,75.80181686670409
105063,Subway,3,1.0,3.2,Good,19.0,28.515046767808506,77.34661081488053
105064,Royal Hub 513,2,1.0,3.0,Good,291.0,28.49833046492555,76.9995647845703
105065,Tasty Bites 687,7,1.0,3.0,Good,89.0,18.599682531432208,73.85623834303016
105066,Grill Garden 505,1,2.0,2.5,Average,604.0,28.58780115177104,77.17717758601741
105067,Starbucks,3,1.0,2.4,Average,255.0,28.621811003575324,77.37952218993578
105068,Grill Kitchen 42,2,2.0,0.0,Not rated,108.0,28.459972013868477,77.11395241938916
105069,Domino's Pizza,11,1.0,3.2,Good,31.0,26.890260144456164,75.73454713425181
105070,Biryani Blues,1,4.0,4.2,Very Good,471.0,28.60353856122609,77.25886301891327
105071,Kitchen Restaurant 83,5,3.0,3.5,Good,84.0,19.061879412216854,72.88965828825368
105072,Kitchen Lounge 921,7,1.0,3.9,Good,35.0,18.569462660495986,73.81385935342907
105073,Tasty Point 156,3,2.0,0.0,Not rated,154.0,28.581624308736462,77.41475064535778
105074,House Restaurant 638,1,1.0,3.5,Good,40.0,28.659608885306923,77.21050149868111
105075,Grill Express 524,13,3.0,4.2,Very Good,16.0,25.159320548214,55.31298680439365
105076,Green Cafe 263,4,2.0,2.6,Average,807.0,28.41552559417821,77.3409172777211
105077,Kitchen Garden 403,5,1.0,2.3,Average,74.0,19.021760699144583,72.88457133420147
105078,Cafe Coffee Day,1,1.0,3.3,Good,21.0,28.64928844866096,77.19827448915481
105079,Curry Cafe 991,3,1.0,0.0,Not rated,27.0,28.51857213424623,77.4319121149157
105080,Grill House 210,3,1.0,2.8,Average,67.0,,77.37727860626363
105081,Domino's Pizza,1,2.0,3.7,Good,849.0,28.596334952269462,77.15999357761348
105082,Urban Restaurant 956,1,2.0,4.1,Very Good,27.0,28.552445146817284,77.14264445817705
105083,Green Cafe 754,9,1.0,2.8,Average,31.0,13.11368036357922,80.22744001516394
105084,Bistro Bites 220,1,1.0,2.6,Average,543.0,28.647583690132482,77.23710377651884
105085,The Food Express 475,1,1.0,3.2,Good,103.0,28.618777919283158,77.1962871960611
105086,The Belgian Waffle Co,3,1.0,2.3,Average,198.0,28.461600984408687,77.3639797457507
105087,Cafe Coffee Day,8,3.0,3.3,Good,100.0,17.411262400893428,78.47152505942282
105088,Domino's Pizza,1,1.0,3.0,Good,2177.0,28.588084416245447,77.2380305230595
105089,Green Hub 882,5,2.0,3.2,Good,36.0,19.094080170977133,72.89986619845055
105090,Curry Restaurant 398,1,1.0,3.1,Good,253.0,28.596728902029607,77.21467014946096
105091,Curry House 617,1,1.0,2.5,Average,1021.0,28.60032135922583,77.18800715846844
105092,Curry Studio 575,1,2.0,2.7,Average,102.0,28.63131661266316,77.19533065491939
105093,House Point 80,9,2.0,2.7,Average,63.0,13.053968327662488,80.26606844827182
105094,Spice Corner 635,1,1.0,1.9,Poor,356.0,28.608066055593707,77.1776875425808
105095,Domino's Pizza,1,2.0,3.4,Good,667.0,28.631735960041066,77.20513188829219
105096,Spice Garden 456,3,2.0,3.8,Good,76.0,28.61132571949107,77.35786273075485
105097,Cafe Hub 100,9,1.0,3.5,Good,1209.0,13.08009357387021,80.28350322680113
105098,Subway,1,2.0,3.0,Good,185.0,28.64328212601808,77.22573592032148
105099,Tasty Restaurant 898,2,2.0,2.7,Average,307.0,28.418486714830323,77.06570238150582
105100,The Food House 670,1,1.0,3.5,Good,1249.0,28.67321214955188,77.21811670307933
105101,Domino's Pizza,3,2.0,3.6,Good,519.0,28.507218666774925,77.3990066801492
105102,The Food Hub 270,5,1.0,3.1,Good,177.0,19.071373295925607,72.84844961372573
105103,Green Kitchen 942,5,1.0,4.1,Very Good,95.0,19.093892538093904,72.87603696674097
105104,House Corner 902,2,2.0,3.2,Good,5375.0,28.43220300269773,76.99081163976388
105105,Curry Hub 15,1,3.0,3.2,Good,67.0,28.65173179397018,77.14934996910475
105106,Starbucks,1,3.0,0.0,Not rated,133.0,28.590736742845984,77.19971952264142
105107,Biryani Blues,2,1.0,2.0,Average,264.0,28.48857183731064,77.0089682456777
105108,The Food Garden 24,1,1.0,3.4,Good,381.0,28.65126956907959,77.2303999557785
105109,Curry Kitchen 749,8,2.0,3.1,Good,2545.0,17.405245011126823,78.4530400056993
105110,Green Kitchen 408,13,1.0,3.3,Good,197.0,25.22959508387455,55.36927195493297
105111,Spice Corner 510,13,2.0,4.4,Very Good,210.0,25.29338060922056,55.25400248560999
105112,Curry House 180,10,2.0,2.9,Average,1186.0,22.587179049508148,88.36143874233147
105113,Cafe Corner 673,5,3.0,1.9,Poor,115.0,19.079844375631097,72.85786009104112
105114,Cafe Coffee Day,6,1.0,3.3,Good,556.0,12.983368152680393,77.62182380128091
105115,Bistro Studio 208,1,1.0,3.1,Good,227.0,28.658396435144102,77.20151728054859
105116, Spice Bites 279 ,5,3.0,2.9,Average,538.0,19.157524634995756,72.8434254593048
105117,Green Point 707,3,2.0,3.5,Good,481.0,28.52967369891649,77.32682821471906
105118,Spice Bites 46,3,3.0,3.9,Good,128.0,28.503566723613076,77.41108714329178
105119,Tasty Lounge 975,7,1.0,2.4,Average,15.0,18.56108923027997,73.87944334585914
105120,Green Restaurant 869,1,2.0,3.0,Good,21.0,28.566191915247867,77.22099525289894
105121,The Food Express 91,1,2.0,4.2,Very Good,22.0,28.622921557251086,77.20146647727297
105122,Curry Studio 558,11,1.0,2.5,Average,139.0,26.92306187846969,75.7761275390887
105123,The Belgian Waffle Co,1,2.0,3.2,Good,9.0,28.610143200058097,77.23621296048215
105124,Bistro Lounge 554,3,2.0,1.5,Poor,102.0,28.53380109380592,77.38746320643804
105125,Starbucks,11,1.0,0.0,Not rated,106.0,26.85456272379192,75.82665853152211
105126,Tasty Hub 595,5,1.0,3.1,Good,519.0,19.045610151912403,72.874233346005
105127,Curry Express 786,4,2.0,4.0,Very Good,407.0,28.441698178983756,77.31306355926628
105128,House Studio 692,1,2.0,2.3,Average,460.0,28.542455592212367,77.22197991668475
105129,Kitchen House 89,2,3.0,3.4,Good,319.0,28.456490202565885,77.07531093419921
105130,Royal Express 947,9,1.0,2.8,Average,111.0,13.071760194057966,80.31188595616432
105131,Curry Studio 772,5,1.0,3.6,Good,174.0,19.006264647089242,72.87601171216797
105132,House Hub 912,4,4.0,2.8,Average,57.0,28.468133175712794,77.30471939640728
105133,Haldiram's,1,3.0,3.7,Good,270.0,28.577840616773,77.16670885252098
105134,House Hub 614,1,1.0,2.6,Average,22.0,28.633112434963866,77.2332226836841
105135,House Restaurant 164,13,3.0,3.5,Good,736.0,25.18838858371184,55.2083669498991
105136,Cafe Hub 836,2,1.0,3.0,Good,52.0,28.429929907736234,77.08628266559045
105137,Bistro House 84,5,1.0,2.8,Average,202.0,19.06774068021033,72.90720963213555
105138,Urban Lounge 558,1,1.0,3.3,Good,278.0,28.60142760722747,77.18289136563041
105139,KFC,6,1.0,3.0,Good,745.0,12.965064327057247,77.63768122855457
105140,The Food Lounge 681,12,5.0,0.0,Not rated,11.0,22.99495668755334,72.59058634701228
105141,Bistro Point 701,5,2.0,3.0,Good,115.0,19.040510539816893,72.89406918676823
105142,Kitchen Studio 120,1,4.0,3.7,Good,403.0,28.649055974839285,77.19965760165557
105143,Kitchen Lounge 960,5,2.0,3.3,Good,1660.0,19.076242746776742,72.89704294953002
105144,House House 225,8,1.0,2.4,Average,145.0,17.382889028656933,78.43711280171642
105145,Bistro House 705,2,2.0,3.0,Good,82.0,28.428298267878407,77.02879986404301
105146,Urban Point 656,10,4.0,2.9,Average,2146.0,22.627703959999504,88.34010434747192
105147,Royal Restaurant 917,6,2.0,3.2,Good,496.0,12.968539999837718,77.5845180792252
105148,Bistro Corner 915,11,2.0,2.8,Average,928.0,26.846050178330938,75.76318797414108
105149,Grill Kitchen 508,5,3.0,3.9,Good,46.0,19.0856538276604,72.85538046948714
105150,KFC,1,1.0,3.4,Good,364.0,28.587153215750487,77.25409560624387
105151,The Food Point 774,1,2.0,2.6,Average,41.0,28.64577918869292,77.15884959669094
105152,Green Lounge 654,1,3.0,3.4,Good,37.0,28.65024510685495,77.22330318867311
105153,Subway,11,4.0,4.0,Very Good,449.0,26.94470268202574,75.74772588074921
105154,Domino's Pizza,7,1.0,2.9,Average,384.0,18.50425075830666,73.90295263385273
105155,Green Hub 848,6,2.0,2.7,Average,89.0,12.967648557740235,77.60957302547885
105156,Urban Kitchen 260,1,2.0,2.5,Average,934.0,28.622601196771644,77.15983585446364
105157,Urban House 968,1,1.0,3.6,Good,125.0,28.645143146106804,77.22071335966007
105158,Tasty Corner 715,7,2.0,3.8,Good,148.0,18.48407863841886,73.83234474890683
105159,Kitchen House 384,3,1.0,2.9,Average,162.0,28.5387699085699,77.39894071561281
105160,Burger King,1,1.0,0.0,Not rated,66.0,28.679277302865056,77.16250511411242
105161,Curry Bites 630,5,1.0,1.1,Poor,565.0,19.057261223889878,72.92078362039209
105162,House Studio 33,1,2.0,4.1,Very Good,60.0,28.612987523064785,77.13909066636744
105163,Kitchen Corner 262,2,1.0,2.9,Average,66.0,28.550972064422705,76.99833489973918
105164,Tasty Lounge 789,3,2.0,3.3,Good,41.0,28.527056718546007,77.35313075563447
105165,Starbucks,1,1.0,2.8,Average,1755.0,28.56004220802194,77.2222738799058
105166,Kitchen Bites 503,14,1.0,3.9,Good,141.0,51.505391677999235,-0.14503800289576219
105167,Tasty Corner 986,1,1.0,2.3,Average,57.0,28.67245253444103,77.2025460128687
105168,Urban Studio 259,1,1.0,4.0,Very Good,151.0,28.650885010983952,77.18654638841747
105169,Urban Point 742,1,2.0,3.5,Good,561.0,28.579610814327967,77.16110445799444
105170,House Kitchen 466,8,3.0,3.8,Good,476.0,17.39953881497997,78.47870102841564
105171,Kitchen Point 619,2,1.0,2.8,Average,81.0,28.453345430221493,76.98099864381079
105172,Spice Express 318,5,1.0,0.0,Not rated,54.0,19.104421180486124,72.81357869039888
105173,Bistro Studio 222,1,2.0,3.8,Good,33.0,28.592361089819786,77.23090719330698
105174,Urban Corner 701,1,1.0,3.2,Good,216.0,28.63120811960967,77.1656326865696
105175,The Belgian Waffle Co,3,4.0,0.0,Not rated,447.0,28.602358848818856,77.44199893018873
105176,Grill Studio 71,9,2.0,3.1,Good,86.0,12.991267176822003,80.32031826851221
105177,Curry Garden 714,10,1.0,2.7,Average,360.0,22.593351240798352,88.39489921115013
105178,Grill Bites 742,1,1.0,3.9,Good,102.0,28.660067347592815,77.16924744871615
105179,Biryani Blues,4,2.0,4.4,Very Good,60.0,28.354428205616713,77.39205621551136
105180,Haldiram's,11,1.0,3.0,Good,407.0,26.887179110012948,75.70496447504736
105181,Curry Garden 875,2,1.0,2.5,Average,2935.0,28.44572037262864,76.99569498556194
105182,Cafe Coffee Day,9,1.0,3.5,Good,383.0,13.057118144852593,80.29986266942393
105183,Tasty Kitchen 704,1,3.0,0.0,Not rated,53.0,28.585696521780207,77.2354143297
105184,KFC,12,2.0,3.6,Good,128.0,23.009383997838402,72.54602006884981
105185,Barbeque Nation,7,1.0,2.8,Average,1812.0,18.55020931950484,73.82920220480233
105186,Tasty Restaurant 827,12,2.0,4.2,Very Good,332.0,23.074567831323222,72.56386133929465
105187,Royal House 45,6,1.0,2.5,Average,59.0,13.017192893049232,77.591555761054
105188,Green Express 887,2,2.0,3.5,Good,179.0,28.49428302940421,77.01016950972851
105189,Curry Point 731,12,1.0,2.7,Average,213.0,23.086624028259212,72.62942984604736
105190,Bistro Kitchen 104,1,2.0,3.0,Good,313.0,28.68499646756372,77.18507290956009
105191,McDonald's,2,4.0,3.3,Good,1231.0,28.465312069096186,77.0779263535939
105192,Cafe Cafe 25,6,1.0,3.5,Good,958.0,13.021683783948674,77.60880759108504
105193,Kitchen Restaurant 441,8,1.0,3.6,Good,254.0,17.399837171948267,78.52237162956962
105194,,12,1.0,3.4,Good,180.0,23.014931633481044,72.5190780880419
105195,Kitchen Bites 557,1,1.0,0.0,Not rated,147.0,28.61215809506705,77.24497969105485
105196,Barbeque Nation,8,1.0,3.1,Good,83.0,17.420438111304144,78.52144110591307
105197,Burger King,7,3.0,4.0,Very Good,738.0,18.57169569077852,73.83338888680031
105198,Tasty Kitchen 67,1,3.0,4.0,Very Good,168.0,28.634215902780312,77.23867782565853
105199,The Belgian Waffle Co,2,1.0,1.3,Poor,221.0,28.445638674026984,76.97480306637459
105200,Tasty Lounge 942,1,2.0,3.0,Good,1482.0,28.596768237564213,77.19238801117814
105201,Royal Kitchen 25,1,2.0,3.1,Good,355.0,28.549035043137494,77.24984851376972
105202,Biryani Blues,14,2.0,3.6,Good,265.0,51.52003269111803,-0.13416906449628288
105203,Subway,6,1.0,3.0,Good,91.0,12.981851240782683,77.5853519101827
105204,Grill Express 571,7,1.0,3.5,Good,176.0,18.483837692732216,73.90585954967109
105205,Urban Bites 190,13,2.0,2.5,Average,37.0,25.221358672219235,55.20242792033366
105206,Urban Lounge 41,2,1.0,3.2,Good,354.0,28.47547166768632,77.02038239586709
105207,McDonald's,8,3.0,4.0,Very Good,15.0,17.333070065330258,78.48438877950409
105208,Bistro Restaurant 401,3,2.0,2.2,Average,490.0,28.52423896077879,77.36311405426028
105209,Domino's Pizza,10,1.0,4.6,Excellent,618.0,22.621916600152534,88.41199518598283
105210,Spice Kitchen 538,1,1.0,3.8,Good,234.0,28.591738681658175,77.17714765348464
105211,Cafe Lounge 10,12,3.0,3.4,Good,97.0,23.023117458887977,72.53998651360348
105212,Royal Express 943,1,2.0,2.7,Average,159.0,28.619515988152738,77.12247128247864
105213,Curry Point 194,2,3.0,3.3,Good,20.0,28.45857823316268,77.06547623132188
105214,Curry Studio 220,7,1.0,3.1,Good,498.0,18.54450464172656,73.84517377604458
105215,Burger King,2,2.0,3.5,Good,158.0,28.492232759623374,77.01513537468422
105216,House Lounge 880,5,2.0,4.2,Very Good,1507.0,19.12026039417405,72.87023737460797
105217,Royal Bites 131,3,3.0,3.1,Good,290.0,28.524527572512824,77.43276404374076
105218,Royal Kitchen 490,7,1.0,3.4,Good,253.0,18.538735331195834,73.91315016857065
105219,Urban Cafe 169,1,1.0,0.0,Not rated,148.0,28.643294025054814,77.14836392062689
105220,Tasty Bites 371,1,1.0,2.7,Average,48.0,28.609758329886297,77.19279776250193
105221,The Food House 62,1,3.0,3.6,Good,113.0,28.58872934067092,77.16926925931622
105222,Spice Express 800,3,3.0,3.8,Good,245.0,28.54052523654693,77.38317176961881
105223,Green Bites 744,1,4.0,3.1,Good,121.0,28.592699396396327,77.20581293756997
105224,Tasty Studio 621,2,4.0,3.3,Good,90.0,28.43485201671523,76.96644595446169
105225,Green Restaurant 930,2,1.0,3.9,Good,149.0,28.467204686785365,77.03950327352271
105226,Biryani Blues,1,1.0,3.8,Good,219.0,28.607308928862203,77.1932785598541
105227,Grill House 662,5,1.0,3.1,Good,3230.0,19.082143266315544,72.90501708733787
105228,House Hub 248,10,1.0,1.5,Poor,83.0,22.518307070107042,88.36496043065068
105229,The Food Studio 792,1,3.0,5.0,Excellent,115.0,28.607755850476728,77.14893256272161
