ReviewID,RestaurantID,ReviewDate,ReviewText
8377,104697,2026-05-13,tasty food with quick service
8378,104697,2025-02-26,excellent food and friendly service worth trying
8379,104698,2026-05-31,delivery was late and food was cold
8380,104698,2025-06-25,delivery was late and food was cold would visit again
8381,104699,2026-02-14,fresh ingredients and helpful staff
8382,104699,2025-10-19,long waiting time and average food
8383,104699,2025-08-01,long waiting time and average food
8384,104699,2026-04-28,overpriced food with disappointing service
8385,104700,2026-05-18,fresh ingredients and helpful staff worth trying
8386,104700,2026-06-07,slow service and cold food
8387,104701,2025-04-17,amazing experience highly recommended needs improvement
8388,104701,2026-06-05,fresh ingredients and helpful staff
8389,104701,2025-07-21,tasty food with quick service
8390,104701,2025-02-07,amazing experience highly recommended needs improvement
8391,104701,2025-08-12,delicious dishes and great ambience
8392,104702,2026-06-11,bad service and small portions
8393,104702,2026-04-23,noisy place and disappointing experience not recommended
8394,104703,2025-04-13,tasty food with quick service not recommended
8395,104703,2025-10-22,delicious dishes and great ambience
8396,104703,2025-10-17,amazing experience highly recommended
8397,104703,2026-02-02,slow service and cold food
8398,104704,2026-07-26,tasty food with quick service
8399,104704,2025-12-14,poor experience and rude staff worth trying
8400,104704,2026-06-29,amazing experience highly recommended
8401,104705,2025-09-21,noisy place and disappointing experience
8402,104705,2026-02-04,fresh ingredients and helpful staff
8403,104706,2025-12-10,overpriced food with disappointing service needs improvement
8404,104706,2026-05-16,really good food and fast delivery worth trying
8405,104706,2026-03-17,delicious dishes and great ambience
8406,104707,2025-03-01,bad service and small portions
8407,104707,2026-04-29,slow service and cold food
8408,104707,2026-02-06,long waiting time and average food not recommended
8409,104709,2026-02-10,overpriced food with disappointing service
8410,104709,2025-02-22,overpriced food with disappointing service
8411,104710,2025-11-07,poor experience and rude staff not recommended
8412,104710,2026-04-28,noisy place and disappointing experience would visit again
8413,104710,2025-05-27,long waiting time and average food worth trying
8414,104711,2025-01-24,slow service and cold food
8415,104711,2025-12-05,overpriced food with disappointing service
8416,104712,2025-03-29,bad service and small portions
8417,104712,2026-06-04,amazing experience highly recommended
8418,104712,2026-05-18,amazing experience highly recommended
8419,104713,2025-06-02,bad service and small portions
8420,104713,2025-03-02,delivery was late and food was cold would visit again
8421,104714,2025-02-13,delivery was late and food was cold
8422,104714,2026-01-16,long waiting time and average food
8423,104714,2025-11-28,delivery was late and food was cold
8424,104714,2025-03-29,bad service and small portions
8425,104714,2026-06-11,delivery was late and food was cold
8426,104715,2025-06-02,
8427,104715,2026-04-19,delicious dishes and great ambience
8428,104716,2026-03-16,long waiting time and average food
8429,104716,2026-06-29,noisy place and disappointing experience needs improvement
8430,104716,2026-06-22,noisy place and disappointing experience not recommended
8431,104717,2026-03-09,really good food and fast delivery worth trying
8432,104718,2025-05-02,delivery was late and food was cold not recommended
8433,104718,2025-02-23,great value and wonderful atmosphere
8434,104718,2025-01-23,delicious dishes and great ambience
8435,104719,2025-02-05,great value and wonderful atmosphere worth trying
8436,104719,2025-01-14,noisy place and disappointing experience
8437,104719,2026-02-20,long waiting time and average food
8438,104719,2025-04-09,delicious dishes and great ambience
8439,104720,2025-09-19,bad service and small portions
8440,104721,2026-03-18,slow service and cold food
8441,104721,2026-04-21,long waiting time and average food worth trying
8442,104721,2026-02-09,slow service and cold food needs improvement
8443,104721,2025-11-04,poor experience and rude staff
8444,104722,2025-10-17,delivery was late and food was cold
8445,104723,2025-02-14,really good food and fast delivery worth trying
8446,104724,2026-04-14,delivery was late and food was cold
8447,104726,2026-07-11,really good food and fast delivery needs improvement
8448,104728,2025-08-24,delivery was late and food was cold worth trying
8449,104729,2026-08-02,slow service and cold food worth trying
8450,104731,2025-05-12,amazing experience highly recommended would visit again
8451,104731,2025-05-03,tasty food with quick service
8452,104732,2025-09-16,delicious dishes and great ambience
8453,104732,2025-01-26,fresh ingredients and helpful staff
8454,104733,2026-07-04,noisy place and disappointing experience needs improvement
8455,104734,2026-02-19,noisy place and disappointing experience
8456,104734,2025-04-19,slow service and cold food would visit again
8457,104736,2026-01-29,really good food and fast delivery not recommended
8458,104736,2026-03-27,amazing experience highly recommended needs improvement
8459,104737,2026-03-01,bad service and small portions needs improvement
8460,104737,2025-02-07,slow service and cold food
8461,104738,2026-01-11,bad service and small portions
8462,104738,2025-03-26,long waiting time and average food
8463,104739,2025-11-02,excellent food and friendly service needs improvement
8464,104739,2025-09-06,poor experience and rude staff would visit again
8465,104739,2025-12-15,amazing experience highly recommended
8466,104740,2025-07-13,poor experience and rude staff
8467,104741,2025-11-14,excellent food and friendly service
8468,104741,2026-03-20,
8469,104742,2026-05-29,great value and wonderful atmosphere
8470,104742,2026-08-02,delicious dishes and great ambience not recommended
8471,104743,2026-02-01,noisy place and disappointing experience needs improvement
8472,104744,2026-06-19,noisy place and disappointing experience
8473,104744,2025-09-11,long waiting time and average food
8474,104745,2026-03-30,noisy place and disappointing experience
8475,104746,2026-02-04,bad service and small portions would visit again
8476,104746,2026-01-27,poor experience and rude staff
8477,104746,2025-09-25,delivery was late and food was cold
8478,104746,2026-05-20,bad service and small portions needs improvement
8479,104747,2025-12-02,delicious dishes and great ambience would visit again
8480,104747,2025-06-22,bad service and small portions
8481,104747,2025-08-06,great value and wonderful atmosphere worth trying
8482,104747,2025-04-06,fresh ingredients and helpful staff
8483,104747,2025-06-13,noisy place and disappointing experience
8484,104748,2025-07-07,slow service and cold food
8485,104748,2025-06-22,bad service and small portions
8486,104748,2025-11-15,bad service and small portions worth trying
8487,104749,2025-11-24,noisy place and disappointing experience
8488,104749,2025-08-03,overpriced food with disappointing service
8489,104749,2026-01-03,poor experience and rude staff worth trying
8490,104749,2025-10-28,delivery was late and food was cold
8491,104750,2025-10-27,amazing experience highly recommended worth trying
8492,104750,2025-06-28,bad service and small portions needs improvement
8493,104751,2026-06-11,excellent food and friendly service
8494,104752,2025-01-26,delivery was late and food was cold
8495,104752,2025-01-31,overpriced food with disappointing service
8496,104753,2026-07-25,really good food and fast delivery
8497,104753,2025-10-04,great value and wonderful atmosphere
8498,104753,2026-07-08,great value and wonderful atmosphere
8499,104754,2026-02-20,delivery was late and food was cold
8500,104754,2025-06-14,delivery was late and food was cold
8501,104754,2025-08-08,poor experience and rude staff
8502,104755,2026-01-17,amazing experience highly recommended
8503,104755,2025-02-14,excellent food and friendly service
8504,104756,2025-03-06,amazing experience highly recommended worth trying
8505,104756,2025-08-12,tasty food with quick service
8506,104757,2026-01-06,fresh ingredients and helpful staff
8507,104757,2025-10-20,really good food and fast delivery
8508,104758,2025-01-07,slow service and cold food
8509,104758,2025-04-08,bad service and small portions
8510,104759,2025-11-23,slow service and cold food
8511,104759,2026-07-23,really good food and fast delivery not recommended
8512,104760,2025-04-10,noisy place and disappointing experience not recommended
8513,104761,2025-08-21,delivery was late and food was cold
8514,104761,2025-01-06,noisy place and disappointing experience
8515,104761,2026-03-05,long waiting time and average food would visit again
8516,104762,2025-06-29,delivery was late and food was cold
8517,104762,2025-06-18,long waiting time and average food
8518,104762,2025-08-22,really good food and fast delivery
8519,104763,2025-04-23,noisy place and disappointing experience
8520,104763,2026-01-10,bad service and small portions
8521,104763,2026-03-30,long waiting time and average food
8522,104764,2025-05-15,long waiting time and average food
8523,104764,2026-05-29,poor experience and rude staff
8524,104765,2025-11-11,great value and wonderful atmosphere would visit again
8525,104766,2025-06-10,long waiting time and average food
8526,104766,2025-01-10,poor experience and rude staff
8527,104768,2025-11-17,delivery was late and food was cold needs improvement
8528,104768,2025-04-18,long waiting time and average food
8529,104769,2025-02-21,tasty food with quick service would visit again
8530,104769,2025-06-16,delivery was late and food was cold would visit again
8531,104770,2025-08-30,delivery was late and food was cold
8532,104770,2026-06-03,fresh ingredients and helpful staff worth trying
8533,104770,2025-03-27,tasty food with quick service needs improvement
8534,104770,2025-03-19,delivery was late and food was cold
8535,104771,2026-07-10,delicious dishes and great ambience would visit again
8536,104773,2025-02-20,overpriced food with disappointing service
8537,104773,2026-01-17,really good food and fast delivery
8538,104773,2025-08-20,overpriced food with disappointing service
8539,104774,2025-04-07,great value and wonderful atmosphere
8540,104774,2025-03-01,bad service and small portions
8541,104775,2025-04-11,excellent food and friendly service
8542,104776,2025-05-13,fresh ingredients and helpful staff
8543,104776,2026-07-19,long waiting time and average food
8544,104776,2025-03-31,really good food and fast delivery needs improvement
8545,104777,2025-09-26,long waiting time and average food
8546,104777,2026-05-08,long waiting time and average food
8547,104777,2025-12-07,overpriced food with disappointing service
8548,104777,2026-07-14,poor experience and rude staff worth trying
8549,104779,2025-08-23,overpriced food with disappointing service
8550,104779,2025-02-18,overpriced food with disappointing service would visit again
8551,104779,2025-10-23,slow service and cold food
8552,104780,2025-11-30,delicious dishes and great ambience
8553,104780,2025-01-28,long waiting time and average food
8554,104781,2025-12-23,bad service and small portions
8555,104781,2025-12-23,tasty food with quick service
8556,104782,2026-03-04,excellent food and friendly service
8557,104782,2025-12-11,amazing experience highly recommended
8558,104782,2026-03-31,fresh ingredients and helpful staff not recommended
8559,104782,2025-12-07,poor experience and rude staff
8560,104783,2025-11-18,amazing experience highly recommended worth trying
8561,104783,2025-12-20,really good food and fast delivery
8562,104785,2025-03-06,delivery was late and food was cold
8563,104786,2026-02-18,poor experience and rude staff
8564,104786,2025-11-04,amazing experience highly recommended
8565,104786,2025-07-23,delivery was late and food was cold
8566,104787,2025-04-02,great value and wonderful atmosphere worth trying
8567,104787,2025-09-24,noisy place and disappointing experience not recommended
8568,104788,2025-04-13,poor experience and rude staff
8569,104788,2025-06-27,really good food and fast delivery worth trying
8570,104788,2026-02-28,excellent food and friendly service
8571,104789,2026-08-01,excellent food and friendly service
8572,104791,2025-07-18,overpriced food with disappointing service
8573,104792,2025-03-07,tasty food with quick service
8574,104792,2025-10-06,overpriced food with disappointing service
8575,104792,2026-02-08,really good food and fast delivery
8576,104793,2026-06-28,delicious dishes and great ambience
8577,104793,2025-02-17,delicious dishes and great ambience
8578,104795,2026-03-31,tasty food with quick service
8579,104795,2026-03-26,long waiting time and average food
8580,104795,2026-07-05,bad service and small portions
8581,104795,2025-01-23,delicious dishes and great ambience would visit again
8582,104796,2026-07-12,tasty food with quick service
8583,104796,2025-02-03,slow service and cold food
8584,104796,2025-08-27,tasty food with quick service
8585,104797,2025-01-19,noisy place and disappointing experience
8586,104799,2025-09-13,excellent food and friendly service
8587,104800,2026-06-29,slow service and cold food
8588,104800,2026-07-24,overpriced food with disappointing service
8589,104800,2025-10-05,poor experience and rude staff
8590,104800,2026-06-09,noisy place and disappointing experience would visit again
8591,104801,2025-05-10,delivery was late and food was cold
8592,104801,2025-10-27,noisy place and disappointing experience not recommended
8593,104802,2026-02-03,noisy place and disappointing experience
8594,104802,2025-08-26,excellent food and friendly service not recommended
8595,104803,2025-04-06,long waiting time and average food
8596,104804,2026-02-02,delicious dishes and great ambience
8597,104804,2025-06-02,overpriced food with disappointing service not recommended
8598,104804,2025-06-26,noisy place and disappointing experience
8599,104804,2026-01-17,long waiting time and average food
8600,104805,2026-04-18,really good food and fast delivery
8601,104805,2025-10-01,fresh ingredients and helpful staff
8602,104805,2025-01-01,fresh ingredients and helpful staff
8603,104805,2025-07-04,fresh ingredients and helpful staff
8604,104806,2026-06-25,poor experience and rude staff
8605,104807,2026-02-23,delicious dishes and great ambience
8606,104808,2025-01-07,delivery was late and food was cold
8607,104809,2026-03-21,really good food and fast delivery
8608,104809,2026-04-27,poor experience and rude staff not recommended
8609,104809,2025-11-11,tasty food with quick service
8610,104811,2026-04-18,slow service and cold food
8611,104812,2026-02-17,bad service and small portions
8612,104812,2025-09-27,bad service and small portions
8613,104813,2026-05-17,poor experience and rude staff
8614,104813,2025-06-15,bad service and small portions
8615,104813,2026-06-22,overpriced food with disappointing service
8616,104814,2025-06-08,really good food and fast delivery
8617,104815,2026-01-02,delivery was late and food was cold
8618,104816,2026-01-08,fresh ingredients and helpful staff
8619,104817,2025-06-24,slow service and cold food not recommended
8620,104817,2026-04-19,really good food and fast delivery
8621,104817,2026-01-04,noisy place and disappointing experience needs improvement
8622,104817,2025-12-23,slow service and cold food
8623,104818,2025-03-09,great value and wonderful atmosphere
8624,104818,2026-01-05,fresh ingredients and helpful staff
8625,104818,2025-08-23,overpriced food with disappointing service
8626,104818,2025-02-28,delicious dishes and great ambience
8627,104819,2025-12-20,bad service and small portions
8628,104819,2025-04-19,poor experience and rude staff needs improvement
8629,104819,2026-01-07,noisy place and disappointing experience
8630,104821,2026-06-08,long waiting time and average food worth trying
8631,104821,2026-01-13,bad service and small portions
8632,104821,2025-08-25,fresh ingredients and helpful staff
8633,104821,2025-02-15,long waiting time and average food
8634,104822,2025-04-17,really good food and fast delivery
8635,104822,2026-01-08,slow service and cold food
8636,104822,2026-03-13,delicious dishes and great ambience
8637,104825,2025-12-03,overpriced food with disappointing service
8638,104826,2026-05-01,great value and wonderful atmosphere
8639,104826,2026-04-08,excellent food and friendly service
8640,104826,2025-05-09,great value and wonderful atmosphere
8641,104827,2025-02-16,fresh ingredients and helpful staff
8642,104829,2025-12-26,bad service and small portions
8643,104829,2025-09-10,bad service and small portions
8644,104829,2026-08-01,delivery was late and food was cold
8645,104830,2026-04-27,amazing experience highly recommended
8646,104831,2026-01-08,fresh ingredients and helpful staff
8647,104831,2025-02-19,noisy place and disappointing experience
8648,104832,2025-03-07,fresh ingredients and helpful staff
8649,104833,2025-02-27,poor experience and rude staff
8650,104833,2026-03-16,excellent food and friendly service
8651,104834,2026-06-16,slow service and cold food not recommended
8652,104834,2025-08-27,overpriced food with disappointing service not recommended
8653,104835,2026-02-14,noisy place and disappointing experience
8654,104835,2026-03-15,slow service and cold food
8655,104836,2026-04-30,overpriced food with disappointing service
8656,104837,2025-07-17,overpriced food with disappointing service
8657,104837,2025-09-20,fresh ingredients and helpful staff
8658,104837,2025-09-12,poor experience and rude staff
8659,104838,2025-03-15,bad service and small portions
8660,104838,2026-05-02,poor experience and rude staff
8661,104839,2026-04-27,excellent food and friendly service
8662,104840,2025-02-22,excellent food and friendly service needs improvement
8663,104841,2025-10-14,noisy place and disappointing experience
8664,104842,2026-02-01,slow service and cold food needs improvement
8665,104842,2026-02-02,delivery was late and food was cold would visit again
8666,104844,2026-05-01,bad service and small portions would visit again
8667,104844,2026-03-06,bad service and small portions
8668,104846,2026-02-13,fresh ingredients and helpful staff
8669,104847,2026-05-25,long waiting time and average food worth trying
8670,104847,2025-06-22,noisy place and disappointing experience
8671,104847,2025-03-04,slow service and cold food
8672,104848,2025-02-07,fresh ingredients and helpful staff would visit again
8673,104848,2025-06-05,excellent food and friendly service
8674,104848,2026-02-13,amazing experience highly recommended
8675,104848,2025-05-05,delicious dishes and great ambience would visit again
8676,104849,2026-01-28,overpriced food with disappointing service
8677,104849,2026-05-07,noisy place and disappointing experience
8678,104850,2025-02-11,excellent food and friendly service
8679,104850,2025-06-17,fresh ingredients and helpful staff worth trying
8680,104850,2026-02-28,delicious dishes and great ambience not recommended
8681,104850,2025-12-24,delicious dishes and great ambience
8682,104851,2025-02-06,long waiting time and average food
8683,104851,2025-02-04,delivery was late and food was cold
8684,104851,2025-10-28,delivery was late and food was cold
8685,104854,2025-05-25,delivery was late and food was cold worth trying
8686,104854,2025-08-22,tasty food with quick service would visit again
8687,104854,2025-12-01,overpriced food with disappointing service
8688,104855,2026-02-28,noisy place and disappointing experience not recommended
8689,104856,2025-09-12,overpriced food with disappointing service
8690,104857,2025-06-05,great value and wonderful atmosphere
8691,104857,2025-05-06,great value and wonderful atmosphere
8692,104857,2025-07-27,long waiting time and average food
8693,104858,2025-02-10,delivery was late and food was cold
8694,104858,2026-04-10,slow service and cold food
8695,104859,2025-11-10,really good food and fast delivery
8696,104859,2026-03-10,tasty food with quick service not recommended
8697,104860,2026-08-01,tasty food with quick service worth trying
8698,104861,2026-06-14,bad service and small portions
8699,104861,2025-10-03,noisy place and disappointing experience
8700,104861,2026-03-13,long waiting time and average food
8701,104862,2025-08-17,long waiting time and average food
8702,104862,2025-04-11,really good food and fast delivery
8703,104862,2026-01-20,slow service and cold food
8704,104866,2026-02-14,fresh ingredients and helpful staff
8705,104866,2025-03-07,fresh ingredients and helpful staff
8706,104867,2025-04-30,noisy place and disappointing experience
8707,104867,2025-01-31,overpriced food with disappointing service
8708,104867,2025-12-10,slow service and cold food
8709,104867,2025-01-13,noisy place and disappointing experience
8710,104868,2025-04-07,fresh ingredients and helpful staff
8711,104868,2025-08-21,slow service and cold food
8712,104868,2025-04-03,slow service and cold food
8713,104868,2026-06-24,delicious dishes and great ambience
8714,104868,2025-03-21,long waiting time and average food
8715,104868,2025-12-14,amazing experience highly recommended needs improvement
8716,104869,2025-04-03,overpriced food with disappointing service
8717,104869,2025-03-30,long waiting time and average food not recommended
8718,104870,2026-01-14,long waiting time and average food
8719,104871,2025-06-23,noisy place and disappointing experience
8720,104872,2025-11-29,great value and wonderful atmosphere
8721,104873,2025-08-31,delivery was late and food was cold worth trying
8722,104873,2025-06-09,slow service and cold food worth trying
8723,104873,2026-02-02,excellent food and friendly service
8724,104873,2025-11-28,great value and wonderful atmosphere
8725,104874,2025-10-09,long waiting time and average food
8726,104874,2025-01-13,excellent food and friendly service
8727,104875,2025-11-21,bad service and small portions
8728,104876,2026-06-15,poor experience and rude staff
8729,104877,2025-12-09,tasty food with quick service
8730,104878,2026-03-13,delivery was late and food was cold
8731,104879,2026-06-01,delicious dishes and great ambience
8732,104879,2026-05-06,delicious dishes and great ambience
8733,104881,2025-04-27,slow service and cold food worth trying
8734,104882,2025-08-23,poor experience and rude staff
8735,104883,2025-12-10,amazing experience highly recommended
8736,104884,2025-03-22,poor experience and rude staff
8737,104884,2025-08-19,slow service and cold food not recommended
8738,104885,2026-03-04,bad service and small portions
8739,104885,2026-01-12,overpriced food with disappointing service
8740,104886,2026-05-13,tasty food with quick service
8741,104887,2025-11-23,slow service and cold food
8742,104888,2026-07-01,tasty food with quick service
8743,104889,2025-06-09,fresh ingredients and helpful staff
8744,104889,2025-10-06,delicious dishes and great ambience
8745,104891,2026-04-02,excellent food and friendly service
8746,104891,2026-08-03,excellent food and friendly service
8747,104892,2026-05-12,overpriced food with disappointing service
8748,104892,2025-08-06,noisy place and disappointing experience
8749,104892,2026-06-26,bad service and small portions not recommended
8750,104892,2026-03-28,poor experience and rude staff
8751,104892,2026-06-16,overpriced food with disappointing service
8752,104893,2025-02-15,long waiting time and average food
8753,104894,2025-03-12,amazing experience highly recommended
8754,104894,2025-05-05,excellent food and friendly service
8755,104894,2026-03-24,great value and wonderful atmosphere worth trying
8756,104894,2025-08-13,fresh ingredients and helpful staff
8757,104895,2026-05-28,poor experience and rude staff
8758,104896,2025-08-10,really good food and fast delivery
8759,104897,2026-05-13,overpriced food with disappointing service
8760,104898,2026-01-20,poor experience and rude staff needs improvement
8761,104898,2026-05-30,poor experience and rude staff
8762,104898,2026-07-12,overpriced food with disappointing service
8763,104899,2026-01-17,delicious dishes and great ambience worth trying
8764,104899,2026-04-16,slow service and cold food
8765,104900,2026-02-23,amazing experience highly recommended
8766,104900,2026-01-11,poor experience and rude staff
8767,104900,2025-11-05,excellent food and friendly service
8768,104900,2025-07-02,great value and wonderful atmosphere worth trying
8769,104901,2025-03-18,overpriced food with disappointing service
8770,104902,2025-03-28,poor experience and rude staff
8771,104903,2025-02-09,delivery was late and food was cold
8772,104903,2025-01-02,excellent food and friendly service
8773,104905,2026-05-02,slow service and cold food needs improvement
8774,104907,2026-04-20,great value and wonderful atmosphere
8775,104908,2025-08-16,long waiting time and average food not recommended
8776,104908,2025-11-10,tasty food with quick service
8777,104909,2026-05-20,noisy place and disappointing experience
8778,104909,2025-09-03,noisy place and disappointing experience
8779,104909,2025-02-08,long waiting time and average food
8780,104910,2025-06-01,bad service and small portions
8781,104910,2026-01-13,overpriced food with disappointing service
8782,104910,2026-07-12,long waiting time and average food
8783,104911,2025-03-14,tasty food with quick service
8784,104911,2025-04-14,fresh ingredients and helpful staff
8785,104911,2025-06-21,slow service and cold food
8786,104911,2025-02-01,noisy place and disappointing experience
8787,104912,2025-04-30,excellent food and friendly service
8788,104912,2026-05-22,delicious dishes and great ambience
8789,104912,2025-04-27,really good food and fast delivery
8790,104913,2026-07-09,slow service and cold food
8791,104913,2026-03-21,amazing experience highly recommended
8792,104913,2026-07-06,overpriced food with disappointing service
8793,104914,2025-10-07,bad service and small portions
8794,104915,2026-05-20,noisy place and disappointing experience
8795,104915,2025-09-06,bad service and small portions
8796,104916,2025-07-22,slow service and cold food
8797,104916,2025-06-29,poor experience and rude staff not recommended
8798,104917,2026-07-21,fresh ingredients and helpful staff
8799,104919,2025-06-14,excellent food and friendly service
8800,104920,2025-12-10,slow service and cold food
8801,104920,2026-01-08,noisy place and disappointing experience
8802,104922,2025-05-11,really good food and fast delivery
8803,104922,2025-09-29,poor experience and rude staff
8804,104922,2025-05-21,bad service and small portions worth trying
8805,104922,2025-12-05,noisy place and disappointing experience
8806,104922,2025-01-06,excellent food and friendly service would visit again
8807,104922,2025-10-19,great value and wonderful atmosphere needs improvement
8808,104922,2025-08-27,great value and wonderful atmosphere not recommended
8809,104923,2026-01-29,great value and wonderful atmosphere needs improvement
8810,104923,2025-12-18,delivery was late and food was cold
8811,104923,2025-06-15,bad service and small portions
8812,104923,2025-03-27,really good food and fast delivery worth trying
8813,104924,2025-03-30,overpriced food with disappointing service
8814,104924,2025-05-20,bad service and small portions
8815,104924,2025-02-02,delivery was late and food was cold not recommended
8816,104924,2026-03-16,slow service and cold food needs improvement
8817,104924,2025-08-10,noisy place and disappointing experience
8818,104925,2025-06-24,bad service and small portions
8819,104926,2026-06-01,amazing experience highly recommended needs improvement
8820,104926,2025-10-14,bad service and small portions
8821,104926,2025-12-03,long waiting time and average food
8822,104926,2025-06-14,delicious dishes and great ambience
8823,104928,2025-01-03,tasty food with quick service
8824,104929,2026-07-02,noisy place and disappointing experience
8825,104929,2026-04-03,really good food and fast delivery
8826,104929,2025-10-23,bad service and small portions
8827,104931,2025-01-04,delivery was late and food was cold
8828,104931,2025-04-16,long waiting time and average food not recommended
8829,104932,2026-01-15,amazing experience highly recommended
8830,104933,2025-06-09,long waiting time and average food
8831,104935,2025-04-01,bad service and small portions needs improvement
8832,104935,2026-05-28,tasty food with quick service
8833,104935,2025-01-03,great value and wonderful atmosphere not recommended
8834,104935,2025-07-24,great value and wonderful atmosphere
8835,104935,2025-06-18,delicious dishes and great ambience
8836,104937,2025-12-28,long waiting time and average food
8837,104938,2026-06-10,delivery was late and food was cold
8838,104938,2025-10-15,overpriced food with disappointing service
8839,104939,2026-05-22,long waiting time and average food
8840,104939,2025-11-30,overpriced food with disappointing service
8841,104939,2025-11-17,overpriced food with disappointing service not recommended
8842,104940,2025-08-26,delivery was late and food was cold worth trying
8843,104940,2026-05-29,overpriced food with disappointing service worth trying
8844,104940,2025-01-10,poor experience and rude staff
8845,104940,2025-03-06,bad service and small portions
8846,104941,2025-09-29,slow service and cold food
8847,104941,2026-01-18,long waiting time and average food
8848,104942,2025-01-09,noisy place and disappointing experience
8849,104943,2026-01-15,delivery was late and food was cold
8850,104944,2025-06-25,amazing experience highly recommended
8851,104946,2025-06-06,great value and wonderful atmosphere
8852,104948,2026-07-30,poor experience and rude staff
8853,104948,2025-06-06,slow service and cold food
8854,104948,2025-10-24,long waiting time and average food not recommended
8855,104948,2025-11-27,noisy place and disappointing experience
8856,104949,2026-07-22,slow service and cold food
8857,104949,2025-07-22,slow service and cold food
8858,104950,2025-06-16,poor experience and rude staff
8859,104953,2026-02-09,slow service and cold food not recommended
8860,104953,2026-04-03,noisy place and disappointing experience would visit again
8861,104954,2025-07-25,noisy place and disappointing experience
8862,104954,2026-03-11,excellent food and friendly service not recommended
8863,104955,2025-12-19,really good food and fast delivery
8864,104955,2026-07-24,delicious dishes and great ambience
8865,104955,2026-07-17,excellent food and friendly service
8866,104956,2026-04-21,great value and wonderful atmosphere
8867,104956,2026-03-30,overpriced food with disappointing service
8868,104957,2026-07-25,delicious dishes and great ambience not recommended
8869,104957,2026-07-24,fresh ingredients and helpful staff needs improvement
8870,104957,2025-12-20,great value and wonderful atmosphere
8871,104957,2025-04-15,excellent food and friendly service
8872,104957,2025-09-08,excellent food and friendly service
8873,104958,2026-03-25,tasty food with quick service
8874,104958,2025-09-24,delicious dishes and great ambience would visit again
8875,104959,2026-06-26,poor experience and rude staff
8876,104960,2025-05-12,delicious dishes and great ambience not recommended
8877,104960,2025-10-12,noisy place and disappointing experience
8878,104960,2025-05-05,really good food and fast delivery would visit again
8879,104961,2026-03-02,delicious dishes and great ambience
8880,104963,2025-05-04,delicious dishes and great ambience
8881,104963,2025-01-27,great value and wonderful atmosphere
8882,104963,2026-06-06,great value and wonderful atmosphere
8883,104964,2025-12-16,overpriced food with disappointing service
8884,104964,2025-07-16,long waiting time and average food
8885,104964,2025-08-18,noisy place and disappointing experience
8886,104965,2025-04-14,noisy place and disappointing experience
8887,104965,2025-04-17,tasty food with quick service
8888,104966,2026-02-20,noisy place and disappointing experience
8889,104967,2026-02-12,really good food and fast delivery
8890,104968,2026-03-18,overpriced food with disappointing service
8891,104968,2025-04-19,slow service and cold food
8892,104968,2025-06-22,slow service and cold food worth trying
8893,104969,2025-04-15,bad service and small portions
8894,104969,2025-01-09,long waiting time and average food
8895,104969,2025-03-13,overpriced food with disappointing service would visit again
8896,104970,2026-04-01,amazing experience highly recommended
8897,104970,2025-03-16,great value and wonderful atmosphere needs improvement
8898,104970,2025-04-18,long waiting time and average food not recommended
8899,104971,2026-05-17,amazing experience highly recommended worth trying
8900,104971,2026-05-04,excellent food and friendly service
8901,104973,2026-03-16,long waiting time and average food would visit again
8902,104973,2025-03-02,long waiting time and average food
8903,104973,2025-07-02,noisy place and disappointing experience not recommended
8904,104973,2025-07-20,overpriced food with disappointing service
8905,104974,2026-04-11,overpriced food with disappointing service
8906,104974,2025-05-23,bad service and small portions
8907,104974,2025-02-01,bad service and small portions
8908,104974,2025-07-19,bad service and small portions
8909,104975,2026-03-16,long waiting time and average food worth trying
8910,104975,2026-07-02,slow service and cold food
8911,104975,2026-07-30,bad service and small portions
8912,104976,2025-11-20,poor experience and rude staff
8913,104976,2025-02-17,slow service and cold food would visit again
8914,104976,2025-09-02,poor experience and rude staff
8915,104977,2026-02-20,really good food and fast delivery
8916,104977,2026-05-03,great value and wonderful atmosphere
8917,104979,2026-01-04,really good food and fast delivery would visit again
8918,104979,2025-06-27,tasty food with quick service
8919,104980,2026-05-26,poor experience and rude staff
8920,104981,2025-07-21,noisy place and disappointing experience
8921,104982,2026-05-09,overpriced food with disappointing service
8922,104982,2025-02-27,bad service and small portions
8923,104983,2026-03-18,slow service and cold food
8924,104983,2026-05-17,noisy place and disappointing experience
8925,104984,2026-08-03,fresh ingredients and helpful staff
8926,104984,2025-12-11,bad service and small portions
8927,104985,2025-07-12,
8928,104985,2026-07-20,overpriced food with disappointing service
8929,104985,2025-04-25,delivery was late and food was cold
8930,104985,2026-02-14,bad service and small portions
8931,104986,2025-03-24,great value and wonderful atmosphere
8932,104986,2025-12-28,fresh ingredients and helpful staff
8933,104987,2025-08-20,excellent food and friendly service
8934,104987,2025-05-07,delicious dishes and great ambience
8935,104988,2026-06-07,tasty food with quick service
8936,104988,2026-08-03,long waiting time and average food
8937,104989,2025-06-12,slow service and cold food
8938,104990,2025-12-03,slow service and cold food
8939,104990,2026-01-04,poor experience and rude staff
8940,104990,2025-11-25,delivery was late and food was cold
8941,104991,2026-07-10,tasty food with quick service
8942,104992,2025-08-11,tasty food with quick service
8943,104992,2025-01-24,slow service and cold food
8944,104993,2025-10-01,fresh ingredients and helpful staff needs improvement
8945,104994,2026-06-21,poor experience and rude staff
8946,104994,2025-01-19,noisy place and disappointing experience
